,DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%],Avg Avg Wind Speed @ 10m [m/s]
3654,6/2/2015,7,118.1251,-1.1498,115.0859,-99999.0,-99999.0,-99999.0
3655,6/2/2015,8,332.8111,-0.3509,326.7732,-99999.0,-99999.0,-99999.0
3656,6/2/2015,9,552.7462,0.5426,545.6269,-99999.0,-99999.0,-99999.0
3657,6/2/2015,10,623.7161,1.1323,620.6835,-99999.0,-99999.0,-99999.0
3658,6/2/2015,11,773.9947,1.7741,774.5966,-99999.0,-99999.0,-99999.0
3659,6/2/2015,12,815.7232,2.6049,815.0912,-99999.0,-99999.0,-99999.0
3660,6/2/2015,13,940.1019,3.2223,936.7488,-99999.0,-99999.0,-99999.0
3661,6/2/2015,14,836.4992,3.5568,836.8118,-99999.0,-99999.0,-99999.0
3662,6/2/2015,15,828.5116,3.5461,830.5894,-99999.0,-99999.0,-99999.0
3663,6/2/2015,16,540.0162,2.6541,539.6738,-99999.0,-99999.0,-99999.0
3664,6/2/2015,17,539.4858,1.7374,540.7555,-99999.0,-99999.0,-99999.0
3665,6/2/2015,18,341.8201,0.9169,343.8252,-99999.0,-99999.0,-99999.0
3666,6/2/2015,19,116.15,0.4658,118.6726,-99999.0,-99999.0,-99999.0
3667,6/2/2015,20,3.6037,-0.0691,3.7956,-99999.0,-99999.0,-99999.0
3668,6/2/2015,21,-2.4525,-0.391,-2.4936,-99999.0,-99999.0,-99999.0
3669,6/2/2015,22,-2.4043,-0.3911,-2.4943,-99999.0,-99999.0,-99999.0
3670,6/2/2015,23,-2.3799,-0.3912,-2.4947,-99999.0,-99999.0,-99999.0
3671,6/3/2015,0,-2.3915,-0.3913,-2.4951,-99999.0,-99999.0,-99999.0
3672,6/3/2015,1,-2.3805,-0.3913,-2.4945,-99999.0,-99999.0,-99999.0
3673,6/3/2015,2,-2.3782,-0.3913,-2.382,-99999.0,-99999.0,-99999.0
3674,6/3/2015,3,-2.3808,-0.3913,-2.4339,-99999.0,-99999.0,-99999.0
3675,6/3/2015,4,-2.3808,-0.3914,-2.4108,-99999.0,-99999.0,-99999.0
3676,6/3/2015,5,-2.378,-0.3914,-2.3709,-99999.0,-99999.0,-99999.0
3677,6/3/2015,6,3.1799,-0.3943,3.0001,-99999.0,-99999.0,-99999.0
3678,6/3/2015,7,106.3104,-0.8358,103.9771,-99999.0,-99999.0,-99999.0
3679,6/3/2015,8,328.1676,-0.4786,321.5518,-99999.0,-99999.0,-99999.0
3680,6/3/2015,9,521.0549,0.223,514.2459,-99999.0,-99999.0,-99999.0
3681,6/3/2015,10,592.4527,0.6249,589.81,-99999.0,-99999.0,-99999.0
3682,6/3/2015,11,870.7894,1.7372,871.704,-99999.0,-99999.0,-99999.0
3683,6/3/2015,12,960.6531,2.6227,963.2952,-99999.0,-99999.0,-99999.0
3684,6/3/2015,13,847.4529,2.6056,850.5725,-99999.0,-99999.0,-99999.0
3685,6/3/2015,14,710.9847,2.8808,713.6689,-99999.0,-99999.0,-99999.0
3686,6/3/2015,15,645.509,2.3863,646.0651,-99999.0,-99999.0,-99999.0
3687,6/3/2015,16,685.8453,2.2208,684.9461,-99999.0,-99999.0,-99999.0
3688,6/3/2015,17,447.9123,2.1233,448.586,-99999.0,-99999.0,-99999.0
3689,6/3/2015,18,275.2735,1.228,276.2447,-99999.0,-99999.0,-99999.0
3690,6/3/2015,19,113.6687,0.5609,115.7632,-99999.0,-99999.0,-99999.0
3691,6/3/2015,20,2.1113,-0.2552,2.1344,-99999.0,-99999.0,-99999.0
3692,6/3/2015,21,-2.5856,-0.391,-2.4953,-99999.0,-99999.0,-99999.0
3693,6/3/2015,22,-2.5877,-0.3911,-2.4943,-99999.0,-99999.0,-99999.0
3694,6/3/2015,23,-2.4782,-0.3912,-2.4946,-99999.0,-99999.0,-99999.0
3695,6/4/2015,0,-2.4514,-0.3912,-2.4667,-99999.0,-99999.0,-99999.0
3696,6/4/2015,1,-2.3806,-0.3913,-2.4913,-99999.0,-99999.0,-99999.0
3697,6/4/2015,2,-2.3804,-0.3913,-2.4581,-99999.0,-99999.0,-99999.0
3698,6/4/2015,3,-2.3823,-0.3913,-2.4606,-99999.0,-99999.0,-99999.0
3699,6/4/2015,4,-2.3809,-0.3914,-2.43,-99999.0,-99999.0,-99999.0
3700,6/4/2015,5,-2.3804,-0.3914,-2.4084,-99999.0,-99999.0,-99999.0
3701,6/4/2015,6,3.7404,-0.4496,3.3975,-99999.0,-99999.0,-99999.0
3702,6/4/2015,7,117.6874,-1.0567,114.6506,-99999.0,-99999.0,-99999.0
3703,6/4/2015,8,332.5233,-0.5145,325.4122,-99999.0,-99999.0,-99999.0
3704,6/4/2015,9,453.9064,0.3201,447.8743,-99999.0,-99999.0,-99999.0
3705,6/4/2015,10,553.9525,0.8186,550.2893,-99999.0,-99999.0,-99999.0
3706,6/4/2015,11,769.1898,1.5904,770.3593,-99999.0,-99999.0,-99999.0
3707,6/4/2015,12,717.6975,1.8136,718.7802,-99999.0,-99999.0,-99999.0
3708,6/4/2015,13,876.5403,2.8162,880.1877,-99999.0,-99999.0,-99999.0
3709,6/4/2015,14,1071.3749,3.1241,1077.1575,-99999.0,-99999.0,-99999.0
3710,6/4/2015,15,786.0231,2.6493,786.4188,-99999.0,-99999.0,-99999.0
3711,6/4/2015,16,758.1338,1.9084,757.3738,-99999.0,-99999.0,-99999.0
3712,6/4/2015,17,480.9256,0.9585,482.5871,-99999.0,-99999.0,-99999.0
3713,6/4/2015,18,319.6129,0.7568,321.3534,-99999.0,-99999.0,-99999.0
3714,6/4/2015,19,114.235,0.439,116.9801,-99999.0,-99999.0,-99999.0
3715,6/4/2015,20,4.1995,0.0351,4.4351,-99999.0,-99999.0,-99999.0
3716,6/4/2015,21,-2.5527,-0.391,-2.4943,-99999.0,-99999.0,-99999.0
3717,6/4/2015,22,-2.6266,-0.3911,-2.5242,-99999.0,-99999.0,-99999.0
3718,6/4/2015,23,-2.5233,-0.3912,-2.4943,-99999.0,-99999.0,-99999.0
3719,6/5/2015,0,-2.3791,-0.3912,-2.3948,-99999.0,-99999.0,-99999.0
3720,6/5/2015,1,-2.2754,-0.3913,-2.3315,-99999.0,-99999.0,-99999.0
3721,6/5/2015,2,-2.3179,-0.3913,-2.3664,-99999.0,-99999.0,-99999.0
3722,6/5/2015,3,-2.3986,-0.3913,-2.4905,-99999.0,-99999.0,-99999.0
3723,6/5/2015,4,-2.4018,-0.3913,-2.4923,-99999.0,-99999.0,-99999.0
3724,6/5/2015,5,-2.2582,-0.3914,-2.2707,-99999.0,-99999.0,-99999.0
3725,6/5/2015,6,1.3649,-0.3914,1.3011,-99999.0,-99999.0,-99999.0
3726,6/5/2015,7,104.241,-0.8408,101.8089,-99999.0,-99999.0,-99999.0
3727,6/5/2015,8,324.1836,-0.4714,316.6753,-99999.0,-99999.0,-99999.0
3728,6/5/2015,9,433.156,0.1777,426.6734,-99999.0,-99999.0,-99999.0
3729,6/5/2015,10,711.9915,1.0987,708.2935,-99999.0,-99999.0,-99999.0
3730,6/5/2015,11,815.7402,2.215,818.4832,-99999.0,-99999.0,-99999.0
3731,6/5/2015,12,892.6098,2.7104,897.1834,-99999.0,-99999.0,-99999.0
3732,6/5/2015,13,688.6484,2.358,691.8164,-99999.0,-99999.0,-99999.0
3733,6/5/2015,14,863.5497,3.0006,867.2743,-99999.0,-99999.0,-99999.0
3734,6/5/2015,15,598.4899,1.8183,598.9456,-99999.0,-99999.0,-99999.0
3735,6/5/2015,16,373.179,1.7695,372.5843,-99999.0,-99999.0,-99999.0
3736,6/5/2015,17,341.4093,1.1229,341.9007,-99999.0,-99999.0,-99999.0
3737,6/5/2015,18,227.1362,0.595,227.2883,-99999.0,-99999.0,-99999.0
3738,6/5/2015,19,48.5588,-0.0909,48.4983,-99999.0,-99999.0,-99999.0
3739,6/5/2015,20,2.1222,-0.2659,2.107,-99999.0,-99999.0,-99999.0
3740,6/5/2015,21,-2.3876,-0.391,-2.4938,-99999.0,-99999.0,-99999.0
3741,6/5/2015,22,-2.3816,-0.3911,-2.4944,-99999.0,-99999.0,-99999.0
3742,6/5/2015,23,-2.4594,-0.3912,-2.4947,-99999.0,-99999.0,-99999.0
3743,6/6/2015,0,-2.4703,-0.3913,-2.4951,-99999.0,-99999.0,-99999.0
3744,6/6/2015,1,-2.4195,-0.3913,-2.4954,-99999.0,-99999.0,-99999.0
3745,6/6/2015,2,-2.4017,-0.3913,-2.4641,-99999.0,-99999.0,-99999.0
3746,6/6/2015,3,-2.3916,-0.3913,-2.4305,-99999.0,-99999.0,-99999.0
3747,6/6/2015,4,-2.3637,-0.3913,-2.3465,-99999.0,-99999.0,-99999.0
3748,6/6/2015,5,-2.3748,-0.3914,-2.42,-99999.0,-99999.0,-99999.0
3749,6/6/2015,6,3.9959,-0.3914,3.7138,-99999.0,-99999.0,-99999.0
3750,6/6/2015,7,100.46,-0.5542,98.5571,-99999.0,-99999.0,-99999.0
3751,6/6/2015,8,291.5316,-0.3025,286.0727,-99999.0,-99999.0,-99999.0
3752,6/6/2015,9,488.8513,0.4745,480.915,-99999.0,-99999.0,-99999.0
3753,6/6/2015,10,666.1062,1.1236,664.895,-99999.0,-99999.0,-99999.0
3754,6/6/2015,11,903.8105,2.3575,907.4621,-99999.0,-99999.0,-99999.0
3755,6/6/2015,12,951.3547,3.4692,956.1097,-99999.0,-99999.0,-99999.0
3756,6/6/2015,13,974.8433,3.6988,983.373,-99999.0,-99999.0,-99999.0
3757,6/6/2015,14,874.5262,3.5457,881.2876,-99999.0,-99999.0,-99999.0
3758,6/6/2015,15,831.121,3.1671,829.7022,-99999.0,-99999.0,-99999.0
3759,6/6/2015,16,718.5807,3.2365,717.5511,-99999.0,-99999.0,-99999.0
3760,6/6/2015,17,498.7929,2.0975,499.8725,-99999.0,-99999.0,-99999.0
3761,6/6/2015,18,314.8124,1.2308,315.7985,-99999.0,-99999.0,-99999.0
3762,6/6/2015,19,123.4272,0.7572,125.9,-99999.0,-99999.0,-99999.0
3763,6/6/2015,20,4.7905,0.3255,5.0468,-99999.0,-99999.0,-99999.0
3764,6/6/2015,21,-2.6885,-0.391,-2.6412,-99999.0,-99999.0,-99999.0
3765,6/6/2015,22,-2.6975,-0.3912,-2.624,-99999.0,-99999.0,-99999.0
3766,6/6/2015,23,-2.7004,-0.3912,-2.6284,-99999.0,-99999.0,-99999.0
3767,6/7/2015,0,-2.7086,-0.3913,-2.5346,-99999.0,-99999.0,-99999.0
3768,6/7/2015,1,-2.6582,-0.3913,-2.5131,-99999.0,-99999.0,-99999.0
3769,6/7/2015,2,-2.4428,-0.3914,-2.4155,-99999.0,-99999.0,-99999.0
3770,6/7/2015,3,-2.4207,-0.3914,-2.4518,-99999.0,-99999.0,-99999.0
3771,6/7/2015,4,-2.4585,-0.3914,-2.4961,-99999.0,-99999.0,-99999.0
3772,6/7/2015,5,-2.4271,-0.3914,-2.4961,-99999.0,-99999.0,-99999.0
3773,6/7/2015,6,2.738,-0.4054,2.4406,-99999.0,-99999.0,-99999.0
3774,6/7/2015,7,123.6013,-1.2217,120.0297,-99999.0,-99999.0,-99999.0
3775,6/7/2015,8,337.0742,-0.5939,329.8982,-99999.0,-99999.0,-99999.0
3776,6/7/2015,9,547.9045,0.1893,538.2425,-99999.0,-99999.0,-99999.0
3777,6/7/2015,10,680.5765,0.8165,678.6554,-99999.0,-99999.0,-99999.0
3778,6/7/2015,11,867.6501,1.7337,871.4926,-99999.0,-99999.0,-99999.0
3779,6/7/2015,12,959.7592,2.4578,966.1268,-99999.0,-99999.0,-99999.0
3780,6/7/2015,13,968.8887,2.6791,977.7817,-99999.0,-99999.0,-99999.0
3781,6/7/2015,14,843.2683,2.5889,848.8127,-99999.0,-99999.0,-99999.0
3782,6/7/2015,15,691.5034,2.7307,690.3776,-99999.0,-99999.0,-99999.0
3783,6/7/2015,16,478.0162,1.5483,477.3647,-99999.0,-99999.0,-99999.0
3784,6/7/2015,17,255.4117,0.9435,255.1534,-99999.0,-99999.0,-99999.0
3785,6/7/2015,18,212.9459,0.4808,213.3441,-99999.0,-99999.0,-99999.0
3786,6/7/2015,19,52.4669,0.3611,52.7778,-99999.0,-99999.0,-99999.0
3787,6/7/2015,20,5.3519,-0.0753,5.4843,-99999.0,-99999.0,-99999.0
3788,6/7/2015,21,-2.3793,-0.391,-2.4936,-99999.0,-99999.0,-99999.0
3789,6/7/2015,22,-2.3796,-0.3911,-2.4942,-99999.0,-99999.0,-99999.0
3790,6/7/2015,23,-2.3831,-0.3912,-2.4945,-99999.0,-99999.0,-99999.0
3791,6/8/2015,0,-2.3812,-0.3912,-2.4945,-99999.0,-99999.0,-99999.0
3792,6/8/2015,1,-2.3901,-0.3913,-2.493,-99999.0,-99999.0,-99999.0
3793,6/8/2015,2,-2.3695,-0.3913,-2.4063,-99999.0,-99999.0,-99999.0
3794,6/8/2015,3,-2.3798,-0.3913,-2.4591,-99999.0,-99999.0,-99999.0
3795,6/8/2015,4,-2.3482,-0.3913,-2.3108,-99999.0,-99999.0,-99999.0
3796,6/8/2015,5,-2.3482,-0.3913,-2.2482,-99999.0,-99999.0,-99999.0
3797,6/8/2015,6,2.5872,-0.3913,2.4601,-99999.0,-99999.0,-99999.0
3798,6/8/2015,7,93.5902,-0.4204,92.2417,-99999.0,-99999.0,-99999.0
3799,6/8/2015,8,283.5065,0.2786,280.1947,-99999.0,-99999.0,-99999.0
3800,6/8/2015,9,257.9721,0.3344,255.6316,-99999.0,-99999.0,-99999.0
3801,6/8/2015,10,601.5258,0.6972,600.7174,-99999.0,-99999.0,-99999.0
3802,6/8/2015,11,859.9055,1.8309,861.7657,-99999.0,-99999.0,-99999.0
3803,6/8/2015,12,851.5006,2.7441,856.0125,-99999.0,-99999.0,-99999.0
3804,6/8/2015,13,816.766,2.5778,823.7532,-99999.0,-99999.0,-99999.0
3805,6/8/2015,14,802.5075,2.8878,808.2125,-99999.0,-99999.0,-99999.0
3806,6/8/2015,15,596.4168,2.2671,596.8438,-99999.0,-99999.0,-99999.0
3807,6/8/2015,16,180.6232,0.6774,179.9505,-99999.0,-99999.0,-99999.0
3808,6/8/2015,17,55.522,-0.3018,55.1963,-99999.0,-99999.0,-99999.0
3809,6/8/2015,18,32.5828,-0.4123,32.5472,-99999.0,-99999.0,-99999.0
3810,6/8/2015,19,12.0387,-0.104,11.895,-99999.0,-99999.0,-99999.0
3811,6/8/2015,20,-0.3209,-0.0109,-0.4553,-99999.0,-99999.0,-99999.0
3812,6/8/2015,21,-1.3837,-0.554,-1.3975,-99999.0,-99999.0,-99999.0
3813,6/8/2015,22,-1.3313,-0.3913,-1.0865,-99999.0,-99999.0,-99999.0
3814,6/8/2015,23,-2.0613,-0.3913,-1.7424,-99999.0,-99999.0,-99999.0
3815,6/9/2015,0,-2.4002,-0.3913,-2.3594,-99999.0,-99999.0,-99999.0
3816,6/9/2015,1,-2.6606,-0.3913,-2.7822,-99999.0,-99999.0,-99999.0
3817,6/9/2015,2,-2.76,-0.3913,-2.8524,-99999.0,-99999.0,-99999.0
3818,6/9/2015,3,-2.7222,-0.3914,-2.7288,-99999.0,-99999.0,-99999.0
3819,6/9/2015,4,-2.7862,-0.3914,-1.9603,-99999.0,-99999.0,-99999.0
3820,6/9/2015,5,-2.7063,-0.3914,-2.0416,-99999.0,-99999.0,-99999.0
3821,6/9/2015,6,2.6025,-0.3914,2.5265,-99999.0,-99999.0,-99999.0
3822,6/9/2015,7,112.7361,-0.8471,109.8335,-99999.0,-99999.0,-99999.0
3823,6/9/2015,8,314.5059,-0.4339,309.9786,-99999.0,-99999.0,-99999.0
3824,6/9/2015,9,452.967,0.3686,448.3054,-99999.0,-99999.0,-99999.0
3825,6/9/2015,10,561.0093,0.5513,557.0966,-99999.0,-99999.0,-99999.0
3826,6/9/2015,11,713.696,1.671,709.4857,-99999.0,-99999.0,-99999.0
3827,6/9/2015,12,783.7837,2.3407,778.696,-99999.0,-99999.0,-99999.0
3828,6/9/2015,13,1022.5747,2.9135,1016.5199,-99999.0,-99999.0,-99999.0
3829,6/9/2015,14,972.5811,4.1137,968.1557,-99999.0,-99999.0,-99999.0
3830,6/9/2015,15,916.874,4.1398,914.3622,-99999.0,-99999.0,-99999.0
3831,6/9/2015,16,729.874,3.0126,727.9619,-99999.0,-99999.0,-99999.0
3832,6/9/2015,17,465.1166,2.0593,466.3913,-99999.0,-99999.0,-99999.0
3833,6/9/2015,18,338.6924,1.5344,340.9971,-99999.0,-99999.0,-99999.0
3834,6/9/2015,19,114.6158,0.8432,117.1349,-99999.0,-99999.0,-99999.0
3835,6/9/2015,20,5.5625,0.0044,5.7505,-99999.0,-99999.0,-99999.0
3836,6/9/2015,21,-2.3764,-0.391,-2.4657,-99999.0,-99999.0,-99999.0
3837,6/9/2015,22,-2.3831,-0.391,-2.4937,-99999.0,-99999.0,-99999.0
3838,6/9/2015,23,-2.3798,-0.3911,-2.4943,-99999.0,-99999.0,-99999.0
3839,6/10/2015,0,-2.3798,-0.3912,-2.4945,-99999.0,-99999.0,-99999.0
3840,6/10/2015,1,-2.388,-0.3912,-2.4946,-99999.0,-99999.0,-99999.0
3841,6/10/2015,2,-2.385,-0.3912,-2.4949,-99999.0,-99999.0,-99999.0
3842,6/10/2015,3,-2.3849,-0.3913,-2.4952,-99999.0,-99999.0,-99999.0
3843,6/10/2015,4,-2.3853,-0.3913,-2.4954,-99999.0,-99999.0,-99999.0
3844,6/10/2015,5,-2.3876,-0.3913,-2.4953,-99999.0,-99999.0,-99999.0
3845,6/10/2015,6,3.5236,-0.4106,3.2584,-99999.0,-99999.0,-99999.0
3846,6/10/2015,7,113.8235,-0.9811,111.0483,-99999.0,-99999.0,-99999.0
3847,6/10/2015,8,319.3818,-0.5659,314.2133,-99999.0,-99999.0,-99999.0
3848,6/10/2015,9,504.77,0.1804,499.7998,-99999.0,-99999.0,-99999.0
3849,6/10/2015,10,639.377,0.8572,635.449,-99999.0,-99999.0,-99999.0
3850,6/10/2015,11,855.6389,1.4718,851.0545,-99999.0,-99999.0,-99999.0
3851,6/10/2015,12,956.0225,2.2031,952.0072,-99999.0,-99999.0,-99999.0
3852,6/10/2015,13,915.2474,2.6447,910.563,-99999.0,-99999.0,-99999.0
3853,6/10/2015,14,979.3956,3.4637,974.7726,-99999.0,-99999.0,-99999.0
3854,6/10/2015,15,899.7971,3.971,897.2596,-99999.0,-99999.0,-99999.0
3855,6/10/2015,16,731.2389,3.1503,728.8787,-99999.0,-99999.0,-99999.0
3856,6/10/2015,17,479.9461,2.1823,481.0894,-99999.0,-99999.0,-99999.0
3857,6/10/2015,18,339.5639,0.8874,342.146,-99999.0,-99999.0,-99999.0
3858,6/10/2015,19,126.9458,0.6589,130.1892,-99999.0,-99999.0,-99999.0
3859,6/10/2015,20,4.144,0.1718,4.3145,-99999.0,-99999.0,-99999.0
3860,6/10/2015,21,-2.7076,-0.391,-2.5916,-99999.0,-99999.0,-99999.0
3861,6/10/2015,22,-2.6277,-0.391,-2.5212,-99999.0,-99999.0,-99999.0
3862,6/10/2015,23,-2.4071,-0.3911,-2.4944,-99999.0,-99999.0,-99999.0
3863,6/11/2015,0,-2.3812,-0.3912,-2.4945,-99999.0,-99999.0,-99999.0
3864,6/11/2015,1,-2.3848,-0.3912,-2.4947,-99999.0,-99999.0,-99999.0
3865,6/11/2015,2,-2.3813,-0.3912,-2.4947,-99999.0,-99999.0,-99999.0
3866,6/11/2015,3,-2.377,-0.3912,-2.4392,-99999.0,-99999.0,-99999.0
3867,6/11/2015,4,-2.3806,-0.3913,-2.4948,-99999.0,-99999.0,-99999.0
3868,6/11/2015,5,-2.1894,-0.3913,-2.2224,-99999.0,-99999.0,-99999.0
3869,6/11/2015,6,2.9278,-0.374,2.8255,-99999.0,-99999.0,-99999.0
3870,6/11/2015,7,103.0184,-0.7811,100.8758,-99999.0,-99999.0,-99999.0
3871,6/11/2015,8,313.1556,-0.5161,307.6164,-99999.0,-99999.0,-99999.0
3872,6/11/2015,9,458.2768,0.1236,453.492,-99999.0,-99999.0,-99999.0
3873,6/11/2015,10,708.5623,-0.6699,715.5744,-99999.0,-99999.0,-99999.0
3874,6/11/2015,11,695.3251,0.6598,695.1749,-99999.0,-99999.0,-99999.0
3875,6/11/2015,12,1059.2289,1.4715,1053.6716,-99999.0,-99999.0,-99999.0
3876,6/11/2015,13,854.5956,1.9963,850.155,-99999.0,-99999.0,-99999.0
3877,6/11/2015,14,914.3181,1.8455,909.7577,-99999.0,-99999.0,-99999.0
3878,6/11/2015,15,856.6057,2.6258,850.0481,-99999.0,-99999.0,-99999.0
3879,6/11/2015,16,629.6169,2.0483,625.8737,-99999.0,-99999.0,-99999.0
3880,6/11/2015,17,560.7892,1.678,561.377,-99999.0,-99999.0,-99999.0
3881,6/11/2015,18,342.3192,2.1197,345.1035,-99999.0,-99999.0,-99999.0
3882,6/11/2015,19,131.3693,1.3958,133.6159,-99999.0,-99999.0,-99999.0
3883,6/11/2015,20,5.3047,-0.1248,5.4495,-99999.0,-99999.0,-99999.0
3884,6/11/2015,21,-2.3845,-0.391,-2.4628,-99999.0,-99999.0,-99999.0
3885,6/11/2015,22,-2.379,-0.391,-2.4732,-99999.0,-99999.0,-99999.0
3886,6/11/2015,23,-2.347,-0.3911,-2.3844,-99999.0,-99999.0,-99999.0
3887,6/12/2015,0,-2.3296,-0.3912,-2.2749,-99999.0,-99999.0,-99999.0
3888,6/12/2015,1,-2.3797,-0.3912,-2.4075,-99999.0,-99999.0,-99999.0
3889,6/12/2015,2,-2.3798,-0.3912,-2.4643,-99999.0,-99999.0,-99999.0
3890,6/12/2015,3,-2.38,-0.3912,-2.4025,-99999.0,-99999.0,-99999.0
3891,6/12/2015,4,-2.3661,-0.3912,-2.3038,-99999.0,-99999.0,-99999.0
3892,6/12/2015,5,-2.3284,-0.3912,-2.1878,-99999.0,-99999.0,-99999.0
3893,6/12/2015,6,1.801,-0.3912,1.8025,-99999.0,-99999.0,-99999.0
3894,6/12/2015,7,85.9796,-0.5887,83.6718,-99999.0,-99999.0,-99999.0
3895,6/12/2015,8,284.7287,-0.4356,277.8321,-99999.0,-99999.0,-99999.0
3896,6/12/2015,9,305.9722,0.2914,304.7807,-99999.0,-99999.0,-99999.0
3897,6/12/2015,10,770.7358,1.1374,766.1765,-99999.0,-99999.0,-99999.0
3898,6/12/2015,11,731.4566,1.9732,736.9016,-99999.0,-99999.0,-99999.0
3899,6/12/2015,12,854.532,2.9318,850.7619,-99999.0,-99999.0,-99999.0
3900,6/12/2015,13,1054.625,2.732,1049.5981,-99999.0,-99999.0,-99999.0
3901,6/12/2015,14,851.3961,2.7932,847.4393,-99999.0,-99999.0,-99999.0
3902,6/12/2015,15,661.6547,1.478,662.9813,-99999.0,-99999.0,-99999.0
3903,6/12/2015,16,692.2591,1.8876,692.095,-99999.0,-99999.0,-99999.0
3904,6/12/2015,17,509.7173,1.5329,511.3481,-99999.0,-99999.0,-99999.0
3905,6/12/2015,18,330.1886,1.3469,332.8956,-99999.0,-99999.0,-99999.0
3906,6/12/2015,19,121.5605,0.6894,123.5967,-99999.0,-99999.0,-99999.0
3907,6/12/2015,20,4.9252,-0.1886,5.0243,-99999.0,-99999.0,-99999.0
3908,6/12/2015,21,-2.3789,-0.391,-2.4933,-99999.0,-99999.0,-99999.0
3909,6/12/2015,22,-2.3854,-0.391,-2.4937,-99999.0,-99999.0,-99999.0
3910,6/12/2015,23,-2.3861,-0.3911,-2.4901,-99999.0,-99999.0,-99999.0
3911,6/13/2015,0,-2.3311,-0.3912,-2.258,-99999.0,-99999.0,-99999.0
3912,6/13/2015,1,-2.2352,-0.3912,-2.0985,-99999.0,-99999.0,-99999.0
3913,6/13/2015,2,-2.369,-0.3912,-2.3609,-99999.0,-99999.0,-99999.0
3914,6/13/2015,3,-2.0722,-0.3682,-2.0078,-99999.0,-99999.0,-99999.0
3915,6/13/2015,4,-2.38,-0.3912,-2.4886,-99999.0,-99999.0,-99999.0
3916,6/13/2015,5,-2.3729,-0.3912,-2.335,-99999.0,-99999.0,-99999.0
3917,6/13/2015,6,2.6417,-0.3912,2.5425,-99999.0,-99999.0,-99999.0
3918,6/13/2015,7,87.2509,-0.444,84.484,-99999.0,-99999.0,-99999.0
3919,6/13/2015,8,250.1578,-0.3291,244.7092,-99999.0,-99999.0,-99999.0
3920,6/13/2015,9,509.6571,0.4917,505.2494,-99999.0,-99999.0,-99999.0
3921,6/13/2015,10,782.3017,1.3845,778.0623,-99999.0,-99999.0,-99999.0
3922,6/13/2015,11,965.4565,2.7828,960.5849,-99999.0,-99999.0,-99999.0
3923,6/13/2015,12,957.5371,3.1578,953.5583,-99999.0,-99999.0,-99999.0
3924,6/13/2015,13,893.9986,2.7025,890.275,-99999.0,-99999.0,-99999.0
3925,6/13/2015,14,869.6608,2.4091,865.6324,-99999.0,-99999.0,-99999.0
3926,6/13/2015,15,797.9884,2.0778,798.844,-99999.0,-99999.0,-99999.0
3927,6/13/2015,16,613.003,1.6229,612.8963,-99999.0,-99999.0,-99999.0
3928,6/13/2015,17,531.9896,1.4035,533.5779,-99999.0,-99999.0,-99999.0
3929,6/13/2015,18,321.3042,1.4216,324.176,-99999.0,-99999.0,-99999.0
3930,6/13/2015,19,121.8883,0.7046,123.5006,-99999.0,-99999.0,-99999.0
3931,6/13/2015,20,5.0937,-0.1478,5.1478,-99999.0,-99999.0,-99999.0
3932,6/13/2015,21,-2.1296,-0.375,-2.1973,-99999.0,-99999.0,-99999.0
3933,6/13/2015,22,-2.1619,-0.2993,-2.1959,-99999.0,-99999.0,-99999.0
3934,6/13/2015,23,-2.375,-0.3911,-2.4109,-99999.0,-99999.0,-99999.0
3935,6/14/2015,0,-2.121,-0.3898,-1.9407,-99999.0,-99999.0,-99999.0
3936,6/14/2015,1,-2.3554,-0.391,-2.2886,-99999.0,-99999.0,-99999.0
3937,6/14/2015,2,-2.3451,-0.3912,-2.2552,-99999.0,-99999.0,-99999.0
3938,6/14/2015,3,-2.2524,-0.3909,-2.1089,-99999.0,-99999.0,-99999.0
3939,6/14/2015,4,-2.2346,-0.3882,-2.1271,-99999.0,-99999.0,-99999.0
3940,6/14/2015,5,-2.3441,-0.3912,-2.1991,-99999.0,-99999.0,-99999.0
3941,6/14/2015,6,1.9844,-0.3911,2.009,-99999.0,-99999.0,-99999.0
3942,6/14/2015,7,87.9257,-0.3715,86.0586,-99999.0,-99999.0,-99999.0
3943,6/14/2015,8,121.1057,0.1108,119.4819,-99999.0,-99999.0,-99999.0
3944,6/14/2015,9,263.0576,0.3655,260.5366,-99999.0,-99999.0,-99999.0
3945,6/14/2015,10,487.7362,0.9712,486.3306,-99999.0,-99999.0,-99999.0
3946,6/14/2015,11,405.2189,0.6823,403.2059,-99999.0,-99999.0,-99999.0
3947,6/14/2015,12,352.0945,0.5595,350.4966,-99999.0,-99999.0,-99999.0
3948,6/14/2015,13,137.1876,-0.0522,136.6175,-99999.0,-99999.0,-99999.0
3949,6/14/2015,14,485.4483,0.4908,485.0821,-99999.0,-99999.0,-99999.0
3950,6/14/2015,15,346.5439,0.8924,345.5399,-99999.0,-99999.0,-99999.0
3951,6/14/2015,16,713.9218,1.2571,713.6233,-99999.0,-99999.0,-99999.0
3952,6/14/2015,17,427.1811,1.6062,427.5476,-99999.0,-99999.0,-99999.0
3953,6/14/2015,18,347.2678,1.5039,349.6661,-99999.0,-99999.0,-99999.0
3954,6/14/2015,19,132.4292,0.935,134.634,-99999.0,-99999.0,-99999.0
